customer_id,churned
CUST43257,Yes
CUST62992,No
CUST10869,No
CUST70536,No
CUST74213,No
CUST64325,No
CUST74288,Yes
CUST76844,Yes
CUST04939,No
CUST30452,No
CUST91208,No
CUST68138,No
CUST65390,No
CUST53724,Yes
CUST75164,No
CUST33298,Yes
CUST45190,Yes
CUST65937,No
CUST43132,Yes
CUST17447,Yes
CUST70719,Yes
CUST09008,Yes
CUST37208,No
CUST10586,No
CUST03496,No
CUST45502,No
CUST61523,No
CUST78457,No
CUST81174,Yes
CUST21959,Yes
CUST08463,No
CUST65518,No
CUST36465,Yes
CUST21042,No
CUST88214,No
CUST56528,No
CUST20788,No
CUST79386,No
CUST90091,No
CUST83972,No
CUST18952,Yes
CUST37977,No
CUST44391,No
CUST40174,No
CUST59786,Yes
CUST23830,Yes
CUST82725,No
CUST32487,No
CUST23948,No
CUST05457,No
CUST14631,Yes
CUST19676,No
CUST55664,Yes
CUST25746,No
CUST87775,Yes
CUST39660,No
CUST73561,Yes
CUST12186,No
CUST72751,No
CUST70249,No
CUST28947,No
CUST71845,No
CUST34327,No
CUST57306,No
CUST00848,No
CUST34465,No
CUST61687,No
CUST11340,No
CUST37926,Yes
CUST70080,No
CUST69432,Yes
CUST34912,No
CUST86719,Yes
CUST39700,No
CUST00514,Yes
CUST79721,No
CUST51008,Yes
CUST37672,Yes
CUST77052,Yes
CUST03950,Yes
CUST11414,Yes
CUST45300,No
CUST41583,Yes
CUST08533,Yes
CUST08661,Yes
CUST05373,Yes
CUST34413,Yes
CUST55482,Yes
CUST49659,No
CUST69034,No
CUST73421,Yes
CUST10975,No
CUST06723,No
CUST36207,No
CUST33895,No
CUST09809,Yes
CUST51707,No
CUST31837,Yes
CUST61843,No
CUST38169,Yes
CUST75956,No
CUST69272,No
CUST86982,No
CUST72102,No
CUST83835,Yes
CUST07470,No
CUST56413,Yes
CUST04940,No
CUST72615,No
CUST67794,No
CUST20380,No
CUST15356,No
CUST01034,No
CUST73816,No
CUST79673,Yes
CUST60478,No
CUST63910,No
CUST82331,Yes
CUST43360,Yes
CUST33719,No
CUST40494,Yes
CUST44022,Yes
CUST75350,Yes
CUST26118,No
CUST63207,Yes
CUST37439,Yes
CUST83282,No
CUST82942,No
CUST59779,No
CUST12161,Yes
CUST12845,No
CUST78109,Yes
CUST86439,Yes
CUST15738,No
CUST18075,No
CUST70829,Yes
CUST03379,Yes
CUST40314,No
CUST73321,No
CUST65819,No
CUST63517,No
CUST81793,Yes
CUST84265,No
CUST00222,No
CUST88910,Yes
CUST39870,No
CUST23764,Yes
CUST33275,Yes
CUST61066,Yes
CUST65715,No
CUST45326,Yes
CUST83008,Yes
CUST37517,Yes
CUST31366,Yes
CUST63577,Yes
CUST77502,Yes
CUST27627,No
CUST25834,No
CUST87434,No
CUST32717,No
CUST22263,No
CUST83792,Yes
CUST79185,No
CUST59569,Yes
CUST61236,Yes
CUST85924,Yes
CUST89432,Yes
CUST60051,No
CUST06062,No
CUST86349,Yes
CUST35829,No
CUST53008,No
CUST20781,No
CUST61364,Yes
CUST71929,Yes
CUST54451,Yes
CUST83328,No
CUST25234,No
CUST13950,Yes
CUST40990,Yes
CUST23851,No
CUST71680,Yes
CUST82185,Yes
CUST09853,No
CUST83528,Yes
CUST37604,Yes
CUST23447,No
CUST17310,No
CUST85306,No
CUST59123,No
CUST25351,No
CUST65763,No
CUST56888,No
CUST01568,No
CUST35363,Yes
CUST60688,Yes
CUST06845,No
CUST00303,No
CUST84045,No
CUST38896,Yes
CUST17658,No
CUST31049,No
CUST13958,Yes
CUST02395,Yes
CUST42542,Yes
CUST41756,No
CUST38276,No
CUST71414,Yes
CUST51499,Yes
CUST65152,Yes
CUST62894,Yes
CUST82451,No
CUST84089,No
CUST83061,No
CUST53640,No
CUST57181,No
CUST12293,Yes
CUST28030,No
CUST05173,No
CUST80770,No
CUST75216,Yes
CUST67538,No
CUST62941,No
CUST22600,Yes
CUST34653,No
CUST56828,No
CUST87563,Yes
CUST31984,No
CUST52979,No
CUST25139,No
CUST26721,No
CUST83433,Yes
CUST22186,Yes
CUST51929,Yes
CUST31684,No
CUST22475,No
CUST21137,Yes
CUST21336,Yes
CUST77004,Yes
CUST47440,No
CUST04361,No
CUST62043,No
CUST25941,Yes
CUST04887,No
CUST61412,No
CUST75837,Yes
CUST05491,Yes
CUST17166,Yes
CUST03223,No
CUST19601,No
CUST86952,No
CUST85969,Yes
CUST28101,No
CUST15141,Yes
CUST30290,Yes
CUST12548,Yes
CUST45993,Yes
CUST42698,Yes
CUST88414,Yes
CUST07430,No
CUST07398,Yes
CUST22616,No
CUST62776,No
CUST25198,No
CUST57775,No
CUST89613,Yes
CUST68071,Yes
CUST17592,No
CUST85801,No
CUST61433,No
CUST38408,No
CUST64913,No
CUST69158,Yes
CUST07230,No
CUST86628,No
CUST83674,Yes
CUST54286,Yes
CUST61877,No
CUST57259,Yes
CUST41184,Yes
CUST24380,Yes
CUST45283,No
CUST66639,No
CUST62319,Yes
CUST84591,No
CUST64520,No
CUST65633,No
CUST75723,No
CUST72456,No
CUST82279,No
CUST36272,Yes
CUST54567,No
CUST22789,No
CUST91474,Yes
CUST43786,Yes
CUST85113,No
CUST45949,Yes
CUST56024,No
CUST49074,Yes
CUST25265,Yes
CUST20794,Yes
CUST55697,No
CUST50638,Yes
CUST88434,No
CUST85763,No
CUST28832,Yes
CUST04312,No
CUST62050,No
CUST58417,No
CUST34698,Yes
CUST09744,Yes
CUST65257,Yes
CUST54902,No
CUST51231,No
CUST32924,No
CUST48468,Yes
CUST27051,No
CUST81557,No
CUST85761,No
CUST90924,No
CUST08682,No
CUST19329,No
CUST80620,Yes
CUST40599,Yes
CUST63156,No
CUST58398,No
CUST33318,Yes
CUST88246,No
CUST53642,No
CUST81093,No
CUST03198,No
CUST35101,Yes
CUST25518,No
CUST57208,No
CUST22905,Yes
CUST12502,No
CUST04285,Yes
CUST50038,No
CUST68237,No
CUST22153,No
CUST85585,Yes
CUST22381,Yes
CUST22900,No
CUST74452,No
CUST28356,Yes
CUST64059,No
CUST09528,Yes
CUST04904,No
CUST46718,No
CUST24298,Yes
CUST19376,No
CUST02074,Yes
CUST65928,Yes
CUST05019,Yes
CUST34320,No
CUST23901,No
CUST47314,No
CUST82724,Yes
CUST36960,No
CUST26487,No
CUST50289,No
CUST79726,Yes
CUST45013,No
CUST70414,No
CUST57680,No
CUST38838,No
CUST34103,Yes
CUST77373,No
CUST83778,Yes
CUST10685,No
CUST86442,Yes
CUST03347,No
CUST80955,No
CUST34849,No
CUST45903,Yes
CUST56575,No
CUST46116,No
CUST39398,Yes
CUST73758,Yes
CUST27813,Yes
CUST51404,No
CUST24376,No
CUST84792,No
CUST34982,Yes
CUST06668,No
CUST05014,Yes
CUST26503,Yes
CUST44770,No
CUST42144,No
CUST67015,Yes
CUST51523,No
CUST31419,No
CUST82001,Yes
CUST54704,No
CUST26452,Yes
CUST11610,Yes
CUST04288,No
CUST33097,Yes
CUST37463,Yes
CUST82571,No
CUST69581,Yes
CUST60650,No
CUST86925,No
CUST80479,Yes
CUST03903,No
CUST73960,No
CUST59383,Yes
CUST02922,Yes
CUST73539,No
CUST64951,No
CUST62714,Yes
CUST48253,No
CUST37383,Yes
CUST22558,Yes
CUST00424,No
CUST16362,Yes
CUST15855,No
CUST44788,No
CUST43466,No
CUST55721,Yes
CUST33076,No
CUST31788,No
CUST57231,Yes
CUST05820,Yes
CUST57030,No
CUST84856,No
CUST83097,No
CUST83683,No
CUST19155,No
CUST79101,Yes
CUST50746,No
CUST83126,Yes
CUST39621,No
CUST48067,No
CUST74925,Yes
CUST32877,No
CUST65229,Yes
CUST76489,No
CUST64078,No
CUST60899,Yes
CUST02776,Yes
CUST23301,Yes
CUST50129,Yes
CUST24564,No
CUST66551,Yes
CUST54456,No
CUST54005,No
CUST32491,No
CUST43748,Yes
CUST34249,No
CUST59858,No
CUST85496,No
CUST14750,No
CUST10942,Yes
CUST63452,No
CUST89490,Yes
CUST74447,Yes
CUST14145,No
CUST75638,Yes
CUST82597,No
CUST78879,No
CUST55729,Yes
CUST44986,No
CUST46088,Yes
CUST37961,Yes
CUST30334,No
CUST01508,No
CUST53826,Yes
CUST43298,Yes
CUST42934,Yes
CUST63716,No
CUST14660,No
CUST67453,No
CUST17441,No
CUST43532,Yes
CUST65056,No
CUST70999,Yes
CUST83976,Yes
CUST90132,No
CUST48057,Yes
CUST75911,No
CUST17031,No
CUST04484,No
CUST38959,No
CUST71413,Yes
CUST70798,No
CUST70934,No
CUST49758,No
CUST72937,No
CUST76658,No
CUST50069,Yes
CUST59420,No
CUST61912,Yes
CUST40035,Yes
CUST38323,Yes
CUST26661,No
CUST11893,No
CUST55993,Yes
CUST00362,No
CUST81854,No
CUST54899,Yes
CUST22577,No
CUST76143,No
CUST34747,Yes
CUST43261,No
CUST16211,Yes
CUST73569,Yes
CUST55024,No
CUST86948,No
CUST10135,Yes
CUST06785,No
CUST68197,No
CUST34447,Yes
CUST36155,No
CUST90126,Yes
CUST58151,Yes
CUST56933,No
CUST48127,Yes
CUST24329,No
CUST09765,Yes
CUST32798,No
CUST21234,Yes
CUST78083,Yes
CUST80906,Yes
CUST86543,No
CUST04534,No
CUST88360,No
CUST69822,No
CUST33568,No
CUST51323,No
CUST88618,No
CUST10409,No
CUST66924,No
CUST50958,No
CUST41051,Yes
CUST78616,No
CUST56857,No
CUST78126,No
CUST71465,Yes
CUST34405,No
CUST66363,No
CUST31188,No
CUST01335,No
CUST71318,No
CUST33073,Yes
CUST54721,No
CUST52521,Yes
CUST57810,No
CUST50561,Yes
CUST87879,Yes
CUST55855,Yes
CUST91088,Yes
CUST88844,No
CUST44556,Yes
CUST03390,Yes
CUST42615,Yes
CUST33079,No
CUST70667,Yes
CUST45308,No
CUST85821,No
CUST35065,Yes
CUST71595,Yes
CUST31286,Yes
CUST60475,No
CUST89003,Yes
CUST71927,No
CUST89352,Yes
CUST48582,Yes
CUST70163,Yes
CUST61886,Yes
CUST60655,Yes
CUST13248,No
CUST77576,No
CUST30808,No
CUST65367,No
CUST66374,No
CUST31129,Yes
CUST08671,No
CUST29744,No
CUST58460,No
CUST58222,No
CUST16846,No
CUST38482,No
CUST41008,Yes
CUST74994,Yes
CUST23255,No
CUST49262,Yes
CUST31811,Yes
CUST09582,No
CUST26928,Yes
CUST49693,No
CUST79682,Yes
CUST13583,Yes
CUST87203,No
CUST90291,No
CUST62590,Yes
CUST72208,Yes
CUST04998,No
CUST60076,Yes
CUST24711,No
CUST17374,No
CUST09601,Yes
CUST69448,No
CUST46809,No
CUST19938,Yes
CUST03041,Yes
CUST28725,No
CUST79561,No
CUST20494,Yes
CUST78585,No
CUST39195,No
CUST61647,Yes
CUST66369,No
CUST32979,Yes
CUST65557,No
CUST76768,No
CUST01236,Yes
CUST22291,Yes
CUST43488,No
CUST62350,No
CUST36434,No
CUST85715,Yes
CUST47506,No
CUST81698,Yes
CUST48806,No
CUST38860,No
CUST15716,Yes
CUST66582,No
CUST85922,No
CUST81931,Yes
CUST73871,No
CUST72772,No
CUST54600,No
CUST89849,No
CUST56429,No
CUST49705,Yes
CUST53138,Yes
CUST77054,Yes
CUST52247,No
CUST37646,No
CUST52677,No
CUST39710,Yes
CUST77334,No
CUST00694,No
CUST88777,No
CUST71796,No
CUST22253,Yes
CUST58130,No
CUST72991,No
CUST59921,Yes
CUST56219,No
CUST27498,No
CUST81284,No
CUST31748,No
CUST80078,No
CUST11549,Yes
CUST06917,No
CUST57424,Yes
CUST06325,Yes
CUST65974,Yes
CUST26997,No
CUST03957,Yes
CUST58212,Yes
CUST12822,No
CUST81782,No
CUST52889,No
CUST42880,No
CUST02350,No
CUST68965,No
CUST12446,Yes
CUST18556,No
CUST02739,No
CUST69977,No
CUST52914,Yes
CUST08178,Yes
CUST51891,No
CUST72362,Yes
CUST73752,No
CUST14715,No
CUST33955,No
CUST66174,Yes
CUST59734,No
CUST14977,No
CUST38834,No
CUST42149,No
CUST28223,No
CUST27594,No
CUST07414,Yes
CUST01909,No
CUST01271,No
CUST51406,No
CUST82353,Yes
CUST38313,Yes
CUST59718,Yes
CUST41483,No
CUST07916,No
CUST88593,Yes
CUST85977,Yes
CUST53330,No
CUST44065,No
CUST18350,No
CUST47924,No
CUST02986,Yes
CUST20571,No
CUST33893,Yes
CUST05483,No
CUST39918,No
CUST00469,Yes
CUST13600,Yes
CUST08121,No
CUST05379,Yes
CUST75699,No
CUST88986,No
CUST54836,Yes
CUST86083,Yes
CUST38616,No
CUST23315,Yes
CUST64167,Yes
CUST26457,No
CUST71511,Yes
CUST39403,No
CUST73174,No
CUST39240,Yes
CUST48170,No
CUST20969,No
CUST52816,No
CUST60910,No
CUST21136,Yes
CUST52411,No
CUST48527,No
CUST89035,No
CUST87215,No
CUST53796,Yes
CUST41056,No
CUST85078,No
CUST45401,No
CUST50244,No
CUST85988,No
CUST81118,No
CUST28538,No
CUST09372,No
CUST73200,No
CUST60292,Yes
CUST90623,Yes
CUST45213,Yes
CUST23988,No
CUST24447,No
CUST11267,No
CUST90493,No
CUST88771,Yes
CUST06176,No
CUST14273,Yes
CUST80572,No
CUST74309,No
CUST13637,No
CUST62468,Yes
CUST40320,No
CUST01301,Yes
CUST65484,Yes
CUST55151,No
CUST87196,Yes
CUST85282,No
CUST68039,No
CUST89246,No
CUST25537,No
CUST61913,No
CUST69395,Yes
CUST62040,No
CUST59717,Yes
CUST54825,No
CUST84302,Yes
CUST09891,Yes
CUST58556,Yes
CUST68200,Yes
CUST55461,Yes
CUST27182,No
CUST43011,Yes
CUST41075,No
CUST81441,No
CUST02698,No
CUST12607,Yes
CUST70408,No
CUST03661,Yes
CUST52514,Yes
CUST15640,No
CUST00936,No
CUST80731,No
CUST41831,No
CUST17827,Yes
CUST48947,No
CUST38881,Yes
CUST50694,No
CUST40638,No
CUST13762,Yes
CUST17030,No
CUST82777,Yes
CUST03856,Yes
CUST22974,Yes
CUST71926,Yes
CUST50680,No
CUST49063,No
CUST18780,Yes
CUST03979,Yes
CUST47980,Yes
CUST11885,No
CUST82309,No
CUST41552,Yes
CUST40090,No
CUST26909,Yes
CUST31198,Yes
CUST07442,No
CUST69072,No
CUST29294,Yes
CUST26860,Yes
CUST64348,Yes
CUST63919,Yes
CUST50337,No
CUST35952,Yes
CUST10320,Yes
CUST19681,No
CUST32658,Yes
CUST83441,Yes
CUST22446,Yes
CUST05727,No
CUST16059,Yes
CUST52538,No
CUST00403,Yes
CUST44584,No
CUST50548,No
CUST48073,No
CUST39461,No
CUST27997,Yes
CUST90181,No
CUST41190,No
CUST02467,No
CUST81574,No
CUST86324,No
CUST71531,No
CUST81366,Yes
CUST77158,No
CUST72019,No
CUST66982,Yes
CUST66513,Yes
CUST21823,No
CUST10200,No
CUST81442,No
CUST38723,No
CUST56374,No
CUST51969,Yes
CUST03572,Yes
CUST30167,Yes
CUST29957,No
CUST29802,No
CUST39056,No
CUST28729,No
CUST41746,No
CUST04149,No
CUST68092,No
CUST32583,No
CUST07946,Yes
CUST06722,No
CUST63946,No
CUST53985,No
CUST50353,Yes
CUST49007,No
CUST77668,No
CUST65709,No
CUST64953,Yes
CUST57366,Yes
CUST53414,No
CUST24720,No
CUST20484,No
CUST20211,No
CUST74343,No
CUST08138,Yes
CUST62240,No
CUST77139,No
CUST35842,No
CUST85389,Yes
CUST10818,No
CUST13195,Yes
CUST39356,Yes
CUST60448,No
CUST46528,No
CUST00101,No
CUST67425,Yes
CUST03431,No
CUST23135,No
CUST69511,Yes
CUST22313,No
CUST29074,No
CUST78927,No
CUST49775,Yes
CUST78441,No
CUST89880,Yes
CUST19482,Yes
CUST62058,Yes
CUST15189,Yes
CUST14630,No
CUST82512,No
CUST16754,No
CUST15747,No
CUST53111,No
CUST25398,Yes
CUST30060,Yes
CUST34195,No
CUST65646,Yes
CUST43305,No
CUST34568,No
CUST47643,Yes
CUST50429,Yes
CUST07418,No
CUST65752,Yes
CUST25169,Yes
CUST55526,Yes
CUST18138,No
CUST25445,No
CUST29459,Yes
CUST36313,Yes
CUST60550,No
CUST47206,Yes
CUST06216,No
CUST78099,No
CUST33170,Yes
CUST79605,No
CUST15147,Yes
CUST29273,No
CUST33236,No
CUST40619,No
CUST03112,Yes
CUST72002,No
CUST83554,Yes
CUST67471,No
CUST38351,Yes
CUST16283,Yes
CUST44121,Yes
CUST71599,No
CUST35085,Yes
CUST28340,No
CUST84239,Yes
CUST16503,Yes
CUST08465,No
CUST18123,No
CUST05227,No
CUST22284,No
CUST14962,No
CUST36645,No
CUST11816,No
CUST89329,Yes
CUST53277,No
CUST28188,No
CUST02374,No
CUST75964,Yes
CUST13380,Yes
CUST23427,No
CUST03139,No
CUST39256,No
CUST85593,No
CUST89125,Yes
CUST19631,No
CUST78436,No
CUST20869,No
CUST64950,No
CUST87544,Yes
CUST82262,Yes
CUST77949,Yes
CUST35177,Yes
CUST20667,No
CUST03757,Yes
CUST57009,No
CUST76317,No
CUST70268,No
CUST81729,No
CUST91276,Yes
CUST40156,No
CUST31115,No
CUST10053,No
CUST70751,Yes
CUST12038,No
CUST88052,Yes
CUST76787,No
CUST38686,Yes
CUST62235,No
CUST61313,No
CUST58322,No
CUST48763,No
CUST72887,Yes
CUST00550,Yes
CUST81145,No
CUST66442,Yes
CUST68275,No
CUST08729,No
CUST42463,Yes
CUST11241,No
CUST69361,Yes
CUST73213,Yes
CUST09123,Yes
CUST53817,No
CUST46754,Yes
CUST33683,Yes
CUST16831,No
CUST08408,Yes
CUST00810,Yes
CUST56441,Yes
CUST71548,No
CUST57946,No
CUST78255,No
CUST72808,No
CUST16147,Yes
CUST02272,Yes
CUST67035,No
CUST49529,Yes
CUST06887,Yes
CUST56571,Yes
CUST40391,No
CUST69780,Yes
CUST04272,Yes
CUST06278,Yes
CUST62648,No
CUST39809,No
CUST15805,Yes
CUST83345,Yes
CUST50816,No
CUST26703,No
CUST76843,Yes
CUST49426,No
CUST90433,Yes
CUST66114,Yes
CUST82506,No
CUST19083,Yes
CUST59774,Yes
CUST03262,No
CUST50349,No
CUST88528,Yes
CUST80633,No
CUST60790,No
CUST72785,Yes
CUST88062,Yes
CUST41648,No
CUST16737,Yes
CUST07292,No
CUST67598,No
CUST75771,Yes
CUST20132,Yes
CUST80523,Yes
CUST64340,No
CUST51225,Yes
CUST26607,Yes
CUST84156,Yes
CUST14576,No
CUST28214,Yes
CUST02786,No
CUST18601,No
CUST43435,Yes
CUST59257,No
CUST45384,No
CUST44661,Yes
CUST16551,Yes
CUST71496,No
CUST49123,No
CUST66701,No
CUST29781,No
CUST37162,Yes
CUST47065,Yes
CUST50493,No
CUST48307,No
CUST64560,Yes
CUST82676,No
CUST06110,Yes
CUST06736,No
CUST90748,Yes
CUST02208,No
CUST05619,No
CUST62269,No
CUST20719,Yes
CUST45757,Yes
CUST80928,Yes
CUST27985,No
CUST80927,Yes
CUST16436,No
CUST19608,No
CUST68583,No
CUST64491,No
CUST25377,No
CUST71454,No
CUST12947,No
CUST10164,Yes
CUST90045,No
CUST47481,No
CUST27835,No
CUST72204,No
CUST53670,Yes
CUST64974,No
CUST61979,No
CUST02105,Yes
CUST57526,No
CUST49681,Yes
CUST26381,Yes
CUST13523,Yes
CUST49076,No
CUST19836,No
CUST73340,Yes
CUST38920,No
CUST27552,Yes
CUST18281,No
CUST16188,Yes
CUST70171,No
CUST09665,No
CUST36515,No
CUST28019,Yes
CUST31985,No
CUST00044,No
CUST31530,No
CUST17757,No
CUST10850,No
CUST07757,No
CUST83867,Yes
CUST14350,No
CUST81006,Yes
CUST53381,No
CUST50912,No
CUST23734,No
CUST09965,No
CUST65942,No
CUST63044,Yes
CUST44404,No
CUST26921,Yes
CUST00713,No
CUST80041,No
CUST25325,No
CUST31549,No
CUST11064,No
CUST04738,Yes
CUST14955,Yes
CUST22366,Yes
CUST76526,No
CUST45102,No
CUST25356,Yes
CUST61577,No
CUST75136,No
CUST56861,No
CUST82744,Yes
CUST15440,No
CUST23139,No
CUST23108,No
CUST63085,Yes
CUST86220,Yes
CUST04749,No
CUST55152,Yes
CUST87028,No
CUST86431,No
CUST24059,Yes
CUST56168,No
CUST40898,No
CUST35365,No
CUST29359,No
CUST26947,No
CUST16302,No
CUST12686,No
CUST63444,No
CUST02501,No
CUST03025,Yes
CUST12001,No
CUST20259,No
CUST79678,No
CUST69183,No
CUST08981,Yes
CUST07347,No
CUST89863,No
CUST14683,No
CUST83663,No
CUST43573,No
CUST63836,Yes
CUST30503,No
CUST48294,No
CUST22033,No
CUST08829,Yes
CUST43637,Yes
CUST62917,No
CUST51923,No
CUST38409,No
CUST05122,Yes
CUST24702,Yes
CUST77266,No
CUST86034,No
CUST51786,No
CUST32081,No
CUST65349,No
CUST51410,No
CUST31410,No
CUST24525,No
CUST54729,No
CUST21260,No
CUST51919,No
CUST37260,No
CUST68541,Yes
CUST04727,No
CUST61669,No
CUST58768,No
CUST07330,No
CUST30329,No
CUST61505,No
CUST45186,Yes
CUST15849,No
CUST85462,No
CUST53579,Yes
CUST25392,No
CUST91393,No
CUST06353,Yes
CUST66196,No
CUST65398,No
CUST40572,No
CUST08211,Yes
CUST07436,No
CUST59053,No
CUST27087,No
CUST04181,Yes
CUST55509,Yes
CUST22101,No
CUST08373,No
CUST79990,No
CUST10209,Yes
CUST31120,Yes
CUST21804,Yes
CUST62364,Yes
CUST81975,Yes
CUST77568,Yes
CUST55967,No
CUST79917,No
CUST17331,No
CUST10664,No
CUST80423,No
CUST79554,Yes
CUST03036,Yes
CUST00843,No
CUST42708,No
CUST32158,No
CUST09900,No
CUST75182,No
CUST25629,No
CUST76264,No
CUST13454,Yes
CUST80718,Yes
CUST53077,No
CUST12856,No
CUST82352,No
CUST38116,No
CUST11592,No
CUST31447,No
CUST60760,No
CUST84205,No
CUST18440,No
CUST14673,No
CUST89883,No
CUST38899,Yes
CUST57813,No
CUST01446,No
CUST81605,Yes
CUST40555,No
CUST87581,No
CUST46089,Yes
CUST31051,No
CUST08948,No
CUST58430,No
CUST74013,No
CUST05010,Yes
CUST87739,No
CUST44476,No
CUST41473,Yes
CUST32578,Yes
CUST86473,No
CUST34211,No
CUST13028,No
CUST58118,Yes
CUST17404,No
CUST49642,Yes
CUST72423,No
CUST66140,Yes
CUST40813,Yes
CUST35715,Yes
CUST14100,Yes
CUST90431,No
CUST28402,Yes
CUST63699,No
CUST53158,Yes
CUST04349,Yes
CUST76745,No
CUST41593,Yes
CUST18917,No
CUST87252,Yes
CUST05448,No
CUST27457,Yes
CUST15898,Yes
CUST00857,Yes
CUST74128,No
CUST87991,Yes
CUST59709,No
CUST07389,No
CUST86528,No
CUST05495,No
CUST02804,No
CUST39382,Yes
CUST82789,No
CUST00454,No
CUST56958,No
CUST74125,No
CUST26903,No
CUST84786,No
CUST12109,No
CUST68371,No
CUST78998,No
CUST16919,No
CUST88143,No
CUST21681,No
CUST73067,Yes
CUST46364,No
CUST31259,Yes
CUST07345,Yes
CUST53974,No
CUST07339,Yes
CUST81355,Yes
CUST47825,No
CUST20933,No
CUST89657,Yes
CUST59074,Yes
CUST11874,No
CUST20727,No
CUST34998,Yes
CUST15482,Yes
CUST06456,Yes
CUST44126,No
CUST35805,No
CUST35660,Yes
CUST77718,No
CUST46588,No
CUST39510,Yes
CUST76955,No
CUST44829,Yes
CUST37816,No
CUST65932,Yes
CUST86368,No
CUST69686,No
CUST77023,No
CUST51606,Yes
CUST65541,Yes
CUST67964,Yes
CUST25879,Yes
CUST08687,No
CUST75759,No
CUST48870,No
CUST42620,No
CUST32011,No
CUST82465,No
CUST56600,Yes
CUST36777,Yes
CUST28602,No
CUST20002,Yes
CUST90333,No
CUST35137,No
CUST15229,No
CUST05998,Yes
CUST43081,Yes
CUST02145,Yes
CUST32594,No
CUST20616,No
CUST04355,Yes
CUST04767,No
CUST45206,No
CUST84538,Yes
CUST11343,No
CUST58437,No
CUST85597,Yes
CUST81326,No
CUST67752,No
CUST04420,Yes
CUST43892,Yes
CUST43045,No
CUST31621,No
CUST29389,Yes
CUST49599,No
CUST65143,No
CUST00095,No
CUST70017,No
CUST19698,Yes
CUST48862,No
CUST31645,No
CUST35398,No
CUST06077,No
CUST90704,No
CUST21015,No
CUST11119,No
CUST03376,No
CUST67997,No
CUST14211,No
CUST42849,Yes
CUST20487,No
CUST05510,No
CUST73589,No
CUST20103,Yes
CUST17395,Yes
CUST38308,No
CUST28630,Yes
CUST81507,No
CUST69313,No
CUST21459,No
CUST56935,Yes
CUST88858,No
CUST66110,Yes
CUST80728,No
CUST71892,No
CUST28559,No
CUST20651,No
CUST69554,No
CUST00185,Yes
CUST57400,Yes
CUST43913,Yes
CUST28766,Yes
CUST85633,No
CUST63515,No
CUST37602,No
CUST13099,Yes
CUST11116,Yes
CUST88922,No
CUST65463,Yes
CUST22823,No
CUST34616,No
CUST61145,No
CUST10577,No
CUST31011,No
CUST28709,Yes
CUST02283,No
CUST08905,Yes
CUST47656,Yes
CUST37471,Yes
CUST38606,Yes
CUST67666,No
CUST42960,Yes
CUST06740,No
CUST10331,Yes
CUST82681,Yes
CUST68426,Yes
CUST56355,No
CUST70114,No
CUST06031,No
CUST84935,No
CUST71029,No
CUST17240,No
CUST11103,Yes
CUST85816,Yes
CUST68884,No
CUST64956,No
CUST07241,Yes
CUST39243,No
CUST25545,No
CUST25655,No
CUST49180,Yes
CUST00106,No
CUST83217,Yes
CUST47593,No
CUST83954,No
CUST02456,Yes
CUST21982,No
CUST04135,Yes
CUST69028,Yes
CUST81150,No
CUST52335,No
CUST39119,No
CUST79057,Yes
CUST33814,Yes
CUST84458,Yes
CUST00168,Yes
CUST84234,No
CUST60748,Yes
CUST16975,Yes
CUST07675,Yes
CUST74369,No
CUST33339,No
CUST61003,No
CUST84682,No
CUST21243,No
CUST69643,No
CUST49882,No
CUST89987,Yes
CUST23550,No
CUST05097,Yes
CUST55612,No
CUST77935,No
CUST25183,No
CUST39742,Yes
CUST62112,Yes
CUST24150,Yes
CUST37262,Yes
CUST05033,No
CUST82693,No
CUST64927,Yes
CUST07175,No
CUST47232,No
CUST00201,Yes
CUST65844,Yes
CUST22664,Yes
CUST06553,Yes
CUST90653,No
CUST38234,Yes
CUST89316,Yes
CUST63842,No
CUST82916,No
CUST05043,No
CUST69477,No
CUST85845,Yes
CUST06514,No
CUST89815,No
CUST25368,Yes
CUST60402,No
CUST83231,No
CUST03593,Yes
CUST23281,No
CUST30184,No
CUST83926,No
CUST12951,No
CUST80685,Yes
CUST71826,Yes
CUST05092,No
CUST73902,No
CUST28105,Yes
CUST33542,No
CUST73406,Yes
CUST79940,No
CUST01303,No
CUST00763,Yes
CUST06429,No
CUST32325,Yes
CUST12989,No
CUST84114,Yes
CUST46682,No
CUST22861,Yes
CUST63130,Yes
CUST05644,Yes
CUST03310,Yes
CUST68487,No
CUST48166,No
CUST56196,No
CUST33327,No
CUST41603,No
CUST43508,Yes
CUST62760,Yes
CUST30750,No
CUST33000,Yes
CUST09858,Yes
CUST86910,No
CUST79215,No
CUST55521,Yes
CUST53133,Yes
CUST89284,No
CUST35099,No
CUST79094,Yes
CUST21391,Yes
CUST01463,No
CUST80974,Yes
CUST26749,Yes
CUST44255,No
CUST33527,No
CUST66663,No
CUST52464,No
CUST81446,No
CUST59461,No
CUST58160,No
CUST21480,No
CUST87114,No
CUST19713,No
CUST07112,Yes
CUST65336,No
CUST82695,Yes
CUST66926,No
CUST72132,Yes
CUST50661,No
CUST48886,No
CUST27386,Yes
CUST61055,No
CUST57512,No
CUST47479,Yes
CUST28144,No
CUST13082,Yes
CUST56109,Yes
CUST35862,Yes
CUST77737,No
CUST63703,Yes
CUST67821,No
CUST69685,No
CUST24730,No
CUST21219,Yes
